time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-24 9:5:48.421	WT901BLE68(801231B9234C)	-0.063	1.373	0.090	21.301	179.871	234.863	94.08	7.20	38.74	42.140	-16.366	-28.420	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.451	WT901BLE68(801231B9234C)	-0.246	1.214	0.100	6.653	243.958	190.186	94.49	2.66	43.10	42.140	-16.366	-28.420	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.451	WT901BLE68(801231B9234C)	-0.316	1.080	0.098	-7.874	263.733	147.522	94.31	-0.99	48.22	42.140	-16.366	-28.420	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.483	WT901BLE68(801231B9234C)	-0.289	1.023	0.035	-15.381	248.474	112.061	93.66	-3.80	53.28	42.140	-16.366	-28.420	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.483	WT901BLE68(801231B9234C)	-0.330	1.042	-0.035	-21.057	222.595	84.045	92.74	-5.83	57.93	42.140	-16.366	-28.420	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.541	WT901BLE68(801231B9234C)	-0.422	1.112	-0.104	-24.231	193.176	63.904	91.69	-7.25	62.01	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.541	WT901BLE68(801231B9234C)	-0.472	1.211	-0.103	-27.588	155.518	59.143	90.63	-8.31	65.39	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.601	WT901BLE68(801231B9234C)	-0.482	1.258	-0.075	-32.043	113.586	72.693	89.60	-9.41	67.90	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.601	WT901BLE68(801231B9234C)	-0.431	1.177	-0.019	-38.574	82.764	96.741	88.57	-10.85	69.66	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.631	WT901BLE68(801231B9234C)	-0.382	0.996	0.045	-42.664	78.125	119.507	87.45	-12.70	71.13	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.631	WT901BLE68(801231B9234C)	-0.391	0.807	0.060	-38.513	97.107	135.742	86.23	-14.85	72.86	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.660	WT901BLE68(801231B9234C)	-0.461	0.831	0.049	-22.522	121.460	145.935	85.05	-17.14	75.10	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.660	WT901BLE68(801231B9234C)	-0.637	1.018	0.051	-15.930	128.601	155.151	83.93	-19.53	77.63	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.872	WT901BLE68(801231B9234C)	-0.842	1.043	0.021	-19.531	109.619	156.799	82.80	-21.99	79.82	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.873	WT901BLE68(801231B9234C)	-1.025	1.051	0.003	-12.329	76.355	140.259	82.06	-24.41	81.00	29.498	-45.472	-13.132	-0.69211	-0.62433	-0.35989	-0.03952	16.4	13111	100
2025-5-24 9:5:48.874	WT901BLE68(801231B9234C)	-0.957	1.018	0.019	-0.854	39.063	95.398	81.95	-26.38	81.08	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.874	WT901BLE68(801231B9234C)	-0.560	1.088	0.017	20.752	0.000	26.917	82.73	-27.26	80.06	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.874	WT901BLE68(801231B9234C)	-0.307	1.166	-0.014	32.959	-39.124	-17.517	84.35	-27.14	77.98	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.875	WT901BLE68(801231B9234C)	-0.366	1.262	0.020	39.429	-54.443	-57.434	86.39	-26.22	75.28	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.876	WT901BLE68(801231B9234C)	-0.429	1.287	0.076	34.363	-50.537	-88.745	88.32	-24.51	72.59	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.876	WT901BLE68(801231B9234C)	-0.430	1.195	0.092	32.837	-43.335	-112.976	89.97	-22.23	70.15	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.877	WT901BLE68(801231B9234C)	-0.517	1.151	0.078	37.598	-27.283	-135.925	91.46	-19.43	68.10	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.877	WT901BLE68(801231B9234C)	-0.552	1.156	0.071	41.260	-19.653	-152.100	92.80	-16.25	66.47	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.903	WT901BLE68(801231B9234C)	-0.531	1.178	0.065	46.753	-40.588	-159.729	94.20	-12.82	64.76	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.903	WT901BLE68(801231B9234C)	-0.508	1.178	0.053	49.561	-88.745	-160.339	95.75	-9.24	62.38	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.933	WT901BLE68(801231B9234C)	-0.437	1.246	0.044	49.988	-145.447	-160.767	97.32	-5.48	59.08	29.498	-45.472	-13.132	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.933	WT901BLE68(801231B9234C)	-0.335	1.339	0.031	44.373	-195.007	-159.363	98.56	-1.47	55.31	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.991	WT901BLE68(801231B9234C)	-0.249	1.359	0.021	30.273	-226.807	-160.095	99.12	2.63	51.70	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:48.991	WT901BLE68(801231B9234C)	-0.163	1.331	0.011	14.954	-236.633	-166.138	99.06	6.80	47.91	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.21	WT901BLE68(801231B9234C)	-0.087	1.310	-0.004	-1.099	-226.257	-175.110	98.43	11.01	44.19	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.21	WT901BLE68(801231B9234C)	-0.038	1.268	-0.003	-17.029	-202.087	-186.340	97.27	15.24	40.80	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.51	WT901BLE68(801231B9234C)	-0.009	1.210	0.008	-29.602	-167.847	-197.144	95.75	19.46	37.91	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.51	WT901BLE68(801231B9234C)	-0.016	1.161	0.025	-38.696	-129.395	-205.933	94.05	23.64	35.65	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.110	WT901BLE68(801231B9234C)	-0.053	1.110	0.041	-44.678	-91.797	-210.876	92.34	27.76	34.05	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.111	WT901BLE68(801231B9234C)	-0.098	1.072	0.051	-48.462	-62.500	-210.815	90.73	31.78	33.00	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.140	WT901BLE68(801231B9234C)	-0.107	1.046	0.044	-51.697	-45.410	-204.407	89.16	35.63	32.28	23.324	-50.862	-3.430	-0.45291	-0.60703	-0.27817	-0.59070	16.4	13111	100
2025-5-24 9:5:49.140	WT901BLE68(801231B9234C)	-0.121	1.003	0.012	-54.382	-34.241	-193.787	87.59	39.23	31.70	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.170	WT901BLE68(801231B9234C)	-0.134	0.950	0.006	-56.580	-23.865	-181.091	86.03	42.55	31.25	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.171	WT901BLE68(801231B9234C)	-0.116	0.930	0.019	-55.542	-17.212	-164.734	84.52	45.53	30.88	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.231	WT901BLE68(801231B9234C)	-0.098	0.936	0.020	-54.382	-9.338	-145.325	83.11	48.12	30.62	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.231	WT901BLE68(801231B9234C)	-0.099	0.949	0.010	-52.185	4.089	-121.582	81.97	50.26	30.68	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.260	WT901BLE68(801231B9234C)	-0.115	0.928	-0.000	-49.011	21.545	-92.834	81.32	51.89	31.29	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.260	WT901BLE68(801231B9234C)	-0.152	0.885	0.003	-41.443	36.926	-59.387	81.32	52.93	32.57	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.293	WT901BLE68(801231B9234C)	-0.208	0.852	0.025	-30.334	46.326	-20.935	81.96	53.27	34.39	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.293	WT901BLE68(801231B9234C)	-0.237	0.930	0.030	-13.733	50.293	26.733	83.19	52.73	36.57	23.324	-50.862	-3.430	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.351	WT901BLE68(801231B9234C)	-0.249	0.967	0.043	-2.747	51.941	78.064	84.74	51.19	38.88	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.351	WT901BLE68(801231B9234C)	-0.244	0.964	0.041	14.404	54.993	133.240	86.51	48.58	41.19	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.380	WT901BLE68(801231B9234C)	-0.243	0.890	0.078	29.907	60.181	180.969	88.46	44.93	43.41	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.380	WT901BLE68(801231B9234C)	-0.284	0.859	0.168	46.753	59.753	216.736	90.43	40.50	45.38	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.410	WT901BLE68(801231B9234C)	-0.343	1.038	0.257	54.993	45.166	245.422	92.18	35.46	46.79	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.411	WT901BLE68(801231B9234C)	-0.291	1.262	0.256	48.706	15.625	269.409	93.30	29.99	47.37	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.470	WT901BLE68(801231B9234C)	-0.184	1.460	0.165	43.823	-12.390	289.185	93.87	24.19	47.14	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.471	WT901BLE68(801231B9234C)	-0.158	1.651	0.041	41.992	-20.081	300.049	94.29	18.18	46.52	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.503	WT901BLE68(801231B9234C)	-0.148	1.647	-0.001	37.659	-2.930	297.180	94.76	12.18	46.05	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.503	WT901BLE68(801231B9234C)	-0.142	1.494	0.034	37.903	29.907	282.288	95.36	6.39	46.12	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.534	WT901BLE68(801231B9234C)	-0.254	1.354	0.122	34.790	61.462	253.967	95.98	1.04	46.82	48.020	-10.388	-19.894	-0.71936	-0.55112	-0.41977	0.04950	16.4	13111	100
2025-5-24 9:5:49.534	WT901BLE68(801231B9234C)	-0.353	1.150	0.280	22.583	72.754	217.773	96.33	-3.61	47.97	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:49.591	WT901BLE68(801231B9234C)	-0.360	0.984	0.303	19.592	56.274	190.796	96.47	-7.58	49.05	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:49.592	WT901BLE68(801231B9234C)	-0.334	0.911	0.271	17.456	32.776	166.809	96.54	-10.96	49.74	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:49.981	WT901BLE68(801231B9234C)	-0.326	0.977	0.244	15.930	21.484	145.874	96.60	-13.80	50.18	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:49.981	WT901BLE68(801231B9234C)	-0.316	1.099	0.225	10.071	20.996	129.639	96.55	-16.24	50.61	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.10	WT901BLE68(801231B9234C)	-0.292	1.116	0.210	1.526	30.518	119.019	96.28	-18.42	51.20	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.10	WT901BLE68(801231B9234C)	-0.303	1.028	0.233	-6.531	49.500	109.070	95.70	-20.40	52.16	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.11	WT901BLE68(801231B9234C)	-0.346	0.945	0.264	-13.367	72.021	99.365	94.75	-22.20	53.67	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.11	WT901BLE68(801231B9234C)	-0.404	0.910	0.273	-18.799	91.187	87.891	93.40	-23.80	55.84	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.12	WT901BLE68(801231B9234C)	-0.462	0.953	0.274	-21.484	100.952	75.928	91.60	-25.33	59.02	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.12	WT901BLE68(801231B9234C)	-0.496	1.033	0.264	-23.132	101.196	64.880	89.85	-26.80	62.02	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.13	WT901BLE68(801231B9234C)	-0.531	1.067	0.235	-23.987	99.182	52.063	88.92	-27.75	62.74	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.13	WT901BLE68(801231B9234C)	-0.563	1.063	0.212	-22.400	98.511	33.936	87.98	-28.32	63.47	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.14	WT901BLE68(801231B9234C)	-0.542	0.998	0.200	-20.203	96.436	10.803	87.10	-28.43	64.18	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.14	WT901BLE68(801231B9234C)	-0.505	0.900	0.186	-14.221	91.492	-15.381	86.38	-28.00	64.78	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.15	WT901BLE68(801231B9234C)	-0.535	0.883	0.152	-4.578	80.627	-42.297	85.96	-27.03	65.16	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.15	WT901BLE68(801231B9234C)	-0.625	1.052	0.108	6.470	58.472	-67.444	86.00	-25.54	65.10	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.16	WT901BLE68(801231B9234C)	-0.719	1.183	0.042	11.658	23.865	-83.801	86.46	-23.70	64.39	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.16	WT901BLE68(801231B9234C)	-0.721	1.361	0.021	21.301	-24.658	-102.478	87.45	-21.53	62.79	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.42	WT901BLE68(801231B9234C)	-0.542	1.556	0.009	27.466	-83.496	-117.920	88.94	-19.02	60.11	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.42	WT901BLE68(801231B9234C)	-0.369	1.637	-0.011	28.442	-131.958	-137.390	90.68	-16.09	56.48	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.43	WT901BLE68(801231B9234C)	-0.362	1.525	-0.020	19.043	-159.912	-160.522	92.22	-12.61	52.42	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.43	WT901BLE68(801231B9234C)	-0.360	1.383	-0.021	16.541	-182.068	-186.646	93.36	-8.51	48.29	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.43	WT901BLE68(801231B9234C)	-0.313	1.483	-0.085	17.639	-210.022	-203.796	94.22	-3.94	44.06	48.020	-10.388	-19.894	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.43	WT901BLE68(801231B9234C)	-0.242	1.573	-0.120	10.132	-228.333	-210.266	94.63	0.85	39.70	21.658	-50.568	-11.858	-0.59467	-0.69293	-0.28186	-0.29437	16.4	13111	100
2025-5-24 9:5:50.70	WT901BLE68(801231B9234C)	-0.162	1.613	-0.114	-2.502	-230.652	-213.928	94.44	5.67	35.39	21.658	-50.568	-11.858	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.71	WT901BLE68(801231B9234C)	-0.088	1.597	-0.109	-17.822	-214.600	-217.407	93.61	10.42	31.34	21.658	-50.568	-11.858	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.103	WT901BLE68(801231B9234C)	-0.046	1.514	-0.102	-31.494	-178.467	-224.182	92.30	15.08	27.83	21.658	-50.568	-11.858	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.103	WT901BLE68(801231B9234C)	-0.042	1.386	-0.079	-42.236	-129.822	-233.215	90.69	19.70	25.15	21.658	-50.568	-11.858	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.161	WT901BLE68(801231B9234C)	-0.061	1.247	-0.063	-46.326	-87.463	-242.249	89.06	24.36	23.30	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.161	WT901BLE68(801231B9234C)	-0.114	1.149	-0.059	-45.654	-57.617	-248.657	87.52	29.06	22.04	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.190	WT901BLE68(801231B9234C)	-0.152	1.084	-0.047	-43.213	-42.358	-249.573	86.09	33.76	21.09	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.190	WT901BLE68(801231B9234C)	-0.166	1.051	-0.035	-40.955	-39.551	-243.347	84.64	38.30	20.13	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.223	WT901BLE68(801231B9234C)	-0.172	1.013	-0.027	-41.687	-41.382	-232.361	83.01	42.59	18.98	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.223	WT901BLE68(801231B9234C)	-0.139	0.973	-0.029	-42.236	-43.701	-218.262	81.11	46.54	17.57	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.281	WT901BLE68(801231B9234C)	-0.107	0.911	-0.030	-42.847	-40.466	-204.102	78.98	50.13	15.96	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.281	WT901BLE68(801231B9234C)	-0.093	0.851	-0.026	-40.710	-31.433	-189.880	76.80	53.38	14.35	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.313	WT901BLE68(801231B9234C)	-0.094	0.792	-0.020	-36.499	-20.081	-178.162	74.76	56.37	12.88	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.313	WT901BLE68(801231B9234C)	-0.105	0.770	-0.015	-27.466	-7.996	-165.344	73.03	59.11	11.68	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.342	WT901BLE68(801231B9234C)	-0.115	0.772	-0.002	-17.639	1.892	-149.475	71.78	61.59	10.83	32.438	-40.670	-19.796	-0.66183	-0.69003	-0.25272	-0.14786	16.4	13111	100
2025-5-24 9:5:50.343	WT901BLE68(801231B9234C)	-0.134	0.778	0.015	-7.507	7.813	-127.563	71.06	63.73	10.39	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.401	WT901BLE68(801231B9234C)	-0.168	0.761	0.042	2.502	10.315	-97.534	70.96	65.35	10.44	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.401	WT901BLE68(801231B9234C)	-0.200	0.718	0.095	13.000	6.958	-61.646	71.46	66.31	10.94	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.430	WT901BLE68(801231B9234C)	-0.219	0.721	0.146	26.245	-2.747	-15.686	72.42	66.42	11.72	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.430	WT901BLE68(801231B9234C)	-0.201	0.786	0.177	39.734	-13.550	41.077	73.81	65.45	12.67	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.460	WT901BLE68(801231B9234C)	-0.154	0.767	0.207	47.241	-16.052	97.473	75.55	63.35	13.85	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.461	WT901BLE68(801231B9234C)	-0.142	0.695	0.202	64.941	-1.099	152.100	77.98	60.23	15.59	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.523	WT901BLE68(801231B9234C)	-0.171	0.768	0.205	88.501	42.419	196.106	81.61	56.24	18.29	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.523	WT901BLE68(801231B9234C)	-0.199	0.991	0.389	103.394	128.113	227.966	86.78	51.61	22.63	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.553	WT901BLE68(801231B9234C)	-0.333	1.370	0.488	98.450	232.117	251.587	93.13	46.23	28.82	32.438	-40.670	-19.796	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.554	WT901BLE68(801231B9234C)	-0.484	1.678	0.322	63.049	294.739	268.188	98.99	39.96	35.72	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.583	WT901BLE68(801231B9234C)	-0.723	1.912	0.016	20.264	294.556	287.354	102.91	32.93	41.78	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.583	WT901BLE68(801231B9234C)	-0.983	2.055	-0.079	-37.720	249.023	286.316	104.44	25.78	46.29	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.643	WT901BLE68(801231B9234C)	-0.929	1.841	-0.000	-79.163	178.467	275.269	103.92	19.21	49.26	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.643	WT901BLE68(801231B9234C)	-0.661	1.527	0.068	-90.637	104.004	269.287	102.29	13.33	50.77	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.673	WT901BLE68(801231B9234C)	-0.448	1.311	0.073	-86.182	63.049	260.742	100.38	7.94	51.39	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.673	WT901BLE68(801231B9234C)	-0.391	1.151	0.053	-80.200	59.631	243.408	98.56	2.97	51.93	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.704	WT901BLE68(801231B9234C)	-0.402	1.020	0.032	-71.960	71.594	222.473	96.87	-1.54	52.84	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:50.704	WT901BLE68(801231B9234C)	-0.450	0.975	0.005	-63.843	79.956	203.491	95.30	-5.61	54.11	45.080	-12.348	-24.598	-0.71457	-0.45587	-0.47083	0.24451	16.4	13111	100
2025-5-24 9:5:51.91	WT901BLE68(801231B9234C)	-0.508	0.986	-0.015	-59.448	74.951	186.096	93.77	-9.23	55.50	45.080	-12.348	-24.598	-0.56693	-0.67203	-0.28085	-0.38464	16.4	13111	100
2025-5-24 9:5:51.92	WT901BLE68(801231B9234C)	-0.516	1.027	-0.041	-54.871	57.739	174.622	92.35	-12.47	56.66	45.080	-12.348	-24.598	-0.56693	-0.67203	-0.28085	-0.38464	16.4	13111	100
2025-5-24 9:5:51.93	WT901BLE68(801231B9234C)	-0.497	1.029	-0.046	-53.406	37.720	169.373	91.05	-15.48	57.38	45.080	-12.348	-24.598	-0.56693	-0.67203	-0.28085	-0.38464	16.4	13111	100
