time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-24 9:9:19.982	WT901BLE68(801231B9234C)	-0.482	-1.000	0.335	119.568	-40.894	-134.460	122.25	61.84	31.15	41.944	-15.484	-23.618	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.14	WT901BLE68(801231B9234C)	-1.304	-0.875	0.238	177.917	-33.508	-177.246	129.56	65.56	35.07	41.944	-15.484	-23.618	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.14	WT901BLE68(801231B9234C)	-3.388	-0.736	0.107	223.267	4.333	-218.506	142.21	69.02	43.56	41.944	-15.484	-23.618	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.44	WT901BLE68(801231B9234C)	-5.124	-0.992	0.172	236.694	-55.847	-266.357	160.73	72.04	57.62	41.944	-15.484	-23.618	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.44	WT901BLE68(801231B9234C)	-4.901	-0.359	0.354	224.365	-284.119	-242.493	-177.13	76.73	75.26	41.944	-15.484	-23.618	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.102	WT901BLE68(801231B9234C)	-2.842	0.344	0.115	121.704	-428.833	-230.652	-132.73	82.26	116.51	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.102	WT901BLE68(801231B9234C)	-1.183	1.007	-0.278	59.387	-337.463	-201.782	-77.51	79.84	170.76	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.131	WT901BLE68(801231B9234C)	-0.912	1.543	-0.753	97.656	76.294	-213.989	-71.64	75.51	174.80	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.131	WT901BLE68(801231B9234C)	-1.431	0.199	-0.367	11.780	407.898	-231.812	-93.76	71.96	151.20	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.162	WT901BLE68(801231B9234C)	-1.219	0.154	-0.247	165.527	423.645	-189.575	-111.38	66.13	129.96	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.162	WT901BLE68(801231B9234C)	-0.689	0.303	-0.066	165.527	270.142	-103.638	-118.14	61.23	118.94	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.224	WT901BLE68(801231B9234C)	-0.195	0.723	-0.097	164.001	71.472	-36.804	-118.47	59.14	115.04	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.225	WT901BLE68(801231B9234C)	0.417	0.980	-0.134	149.292	-60.730	-3.113	-115.17	59.45	115.81	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.255	WT901BLE68(801231B9234C)	1.055	1.291	-0.267	145.020	-139.099	20.874	-109.54	60.93	119.72	39.200	-14.896	-29.694	-0.56174	-0.67569	-0.40073	0.25928	17.2	13111	100
2025-5-24 9:9:20.255	WT901BLE68(801231B9234C)	1.041	1.460	-0.443	118.530	-150.391	49.866	-103.06	62.91	125.01	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.283	WT901BLE68(801231B9234C)	0.582	1.069	-0.341	18.921	-72.754	83.557	-99.73	65.09	128.41	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.284	WT901BLE68(801231B9234C)	0.271	0.889	-0.344	-37.842	34.851	168.579	-103.44	68.14	125.76	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.342	WT901BLE68(801231B9234C)	-0.263	1.191	-0.196	-91.187	41.870	278.076	-114.07	72.76	116.76	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.342	WT901BLE68(801231B9234C)	-2.281	1.497	0.038	-194.702	31.738	319.275	-135.87	77.74	98.17	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.371	WT901BLE68(801231B9234C)	-4.264	1.822	-0.075	-344.299	29.724	265.625	-172.09	79.57	67.80	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.371	WT901BLE68(801231B9234C)	-3.999	1.126	-0.032	-242.065	-47.424	380.432	150.05	77.76	36.37	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.434	WT901BLE68(801231B9234C)	-2.800	1.246	0.617	-190.918	-233.459	290.710	114.09	74.90	4.08	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.434	WT901BLE68(801231B9234C)	-2.520	1.281	0.964	-80.017	-48.706	219.116	98.89	70.81	-9.17	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.465	WT901BLE68(801231B9234C)	-1.896	0.329	0.767	-59.631	172.119	144.348	100.93	67.14	-5.23	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.465	WT901BLE68(801231B9234C)	-1.395	-0.123	0.432	-64.209	216.797	153.320	106.50	63.21	2.38	39.200	-14.896	-29.694	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.494	WT901BLE68(801231B9234C)	-1.199	-0.325	0.161	-79.163	178.894	139.526	109.58	59.34	7.56	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.494	WT901BLE68(801231B9234C)	-1.044	-0.509	0.088	-102.173	125.366	113.892	110.43	56.27	10.66	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.523	WT901BLE68(801231B9234C)	-0.767	-0.779	0.078	-110.474	44.312	101.685	109.12	54.12	11.45	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.524	WT901BLE68(801231B9234C)	0.004	-1.374	0.217	-152.893	-32.471	104.492	105.76	52.67	9.84	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.643	WT901BLE68(801231B9234C)	0.154	-0.615	0.025	-101.746	-58.594	86.975	101.84	51.50	7.04	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.644	WT901BLE68(801231B9234C)	0.320	-1.308	0.145	-85.938	-31.372	39.246	98.99	51.19	5.06	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.644	WT901BLE68(801231B9234C)	0.250	-1.240	-0.006	-65.979	5.005	-5.737	97.75	51.70	4.60	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.644	WT901BLE68(801231B9234C)	-0.047	-1.258	-0.070	-32.104	34.180	-56.458	98.14	53.20	5.52	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.645	WT901BLE68(801231B9234C)	-0.422	-1.240	0.025	13.489	49.377	-104.126	100.43	55.62	7.75	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.645	WT901BLE68(801231B9234C)	-0.945	-1.145	0.208	54.626	35.156	-149.231	104.22	58.92	10.70	34.300	-24.598	-34.594	-0.12265	-0.59134	-0.43155	0.67001	17.2	13111	100
2025-5-24 9:9:20.702	WT901BLE68(801231B9234C)	-2.232	-1.080	0.277	93.628	18.494	-191.711	109.46	62.96	14.27	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.702	WT901BLE68(801231B9234C)	-4.054	-0.999	0.417	124.084	-1.587	-258.789	117.11	67.86	19.60	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.731	WT901BLE68(801231B9234C)	-4.680	-0.772	0.661	133.789	-113.098	-318.970	127.63	74.19	27.45	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.731	WT901BLE68(801231B9234C)	-4.350	0.027	1.030	146.057	-299.500	-317.383	135.34	82.39	31.85	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.762	WT901BLE68(801231B9234C)	-2.542	0.730	1.050	28.076	-406.982	-297.791	-31.58	88.64	-136.87	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.762	WT901BLE68(801231B9234C)	-1.211	1.326	0.698	-5.737	-301.270	-248.230	-36.60	79.55	-141.98	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.823	WT901BLE68(801231B9234C)	-1.117	1.770	0.140	34.851	27.283	-219.177	-43.97	75.37	-150.44	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.823	WT901BLE68(801231B9234C)	-1.279	0.622	0.156	51.514	261.719	-250.427	-63.47	73.76	-171.41	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.854	WT901BLE68(801231B9234C)	-1.124	0.784	-0.009	164.429	331.604	-202.393	-83.67	71.61	164.83	34.300	-24.598	-34.594	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.854	WT901BLE68(801231B9234C)	-0.871	0.935	0.035	177.185	238.953	-136.292	-95.54	68.82	148.69	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.884	WT901BLE68(801231B9234C)	-0.125	0.948	0.071	184.021	55.237	-77.026	-97.64	67.05	142.94	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:20.885	WT901BLE68(801231B9234C)	0.783	1.143	-0.246	198.181	-96.436	-23.193	-91.82	66.78	145.60	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.34	WT901BLE68(801231B9234C)	1.416	1.349	-0.616	176.697	-155.701	1.770	-82.13	67.09	152.78	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.34	WT901BLE68(801231B9234C)	1.133	1.325	-0.803	106.445	-104.492	17.273	-74.33	67.48	159.20	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.35	WT901BLE68(801231B9234C)	0.513	0.992	-0.631	32.898	12.268	86.365	-72.11	69.18	161.11	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.35	WT901BLE68(801231B9234C)	0.242	0.917	-0.471	-6.531	90.637	182.373	-74.75	73.24	158.86	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.35	WT901BLE68(801231B9234C)	0.029	1.322	-0.218	-64.636	93.262	300.049	-81.31	79.51	153.50	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.35	WT901BLE68(801231B9234C)	-1.258	1.194	-0.092	-129.761	39.124	373.779	-97.70	87.42	139.76	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.64	WT901BLE68(801231B9234C)	-4.127	1.546	-0.031	-179.138	-43.213	354.187	98.62	85.46	-20.29	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.64	WT901BLE68(801231B9234C)	-3.327	2.210	0.832	-203.857	-48.828	335.327	85.79	78.62	-28.37	33.124	-8.330	-39.004	-0.51456	-0.65482	-0.39810	0.38449	17.2	13111	100
2025-5-24 9:9:21.182	WT901BLE68(801231B9234C)	-3.781	1.221	1.204	-85.999	-37.537	382.324	84.78	69.97	-26.66	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.182	WT901BLE68(801231B9234C)	-2.864	1.441	0.954	-105.530	175.476	170.715	87.53	65.17	-21.31	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.183	WT901BLE68(801231B9234C)	-2.014	0.386	0.803	-50.171	194.580	156.250	93.53	61.80	-12.69	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.183	WT901BLE68(801231B9234C)	-1.509	-0.086	0.610	-46.265	200.073	141.907	98.40	58.46	-5.95	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.184	WT901BLE68(801231B9234C)	-1.045	-0.377	0.435	-47.485	186.401	126.099	102.11	55.32	-0.32	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.184	WT901BLE68(801231B9234C)	-0.832	-0.461	0.347	-56.091	144.714	105.835	104.27	52.62	3.50	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.214	WT901BLE68(801231B9234C)	-0.750	-0.670	0.344	-71.411	112.305	76.355	105.19	50.66	6.14	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.214	WT901BLE68(801231B9234C)	-0.614	-1.075	0.443	-74.951	48.584	52.795	104.94	49.56	7.39	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.272	WT901BLE68(801231B9234C)	-0.150	-2.022	0.546	-80.322	-30.273	52.979	102.95	49.19	6.50	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.272	WT901BLE68(801231B9234C)	0.316	-2.196	0.435	-74.768	-74.341	-12.207	100.05	50.02	4.11	33.124	-8.330	-39.004	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.301	WT901BLE68(801231B9234C)	0.123	-1.639	0.214	-42.236	-40.649	-46.692	98.11	51.71	2.25	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.301	WT901BLE68(801231B9234C)	-0.473	-1.397	0.197	-4.883	37.720	-93.262	98.68	54.07	2.77	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.331	WT901BLE68(801231B9234C)	-1.190	-1.243	0.431	49.988	73.975	-154.480	102.43	57.34	5.99	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.332	WT901BLE68(801231B9234C)	-1.507	-0.967	0.750	101.685	28.625	-223.267	108.24	61.74	10.14	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.392	WT901BLE68(801231B9234C)	-1.961	-0.532	0.665	121.033	-65.369	-276.855	114.18	67.66	13.61	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.392	WT901BLE68(801231B9234C)	-3.051	-0.555	0.564	133.789	-135.437	-309.814	119.77	74.69	16.22	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.423	WT901BLE68(801231B9234C)	-3.834	-0.462	0.610	139.282	-171.692	-352.356	129.99	82.60	23.31	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.423	WT901BLE68(801231B9234C)	-4.152	-0.011	0.962	112.427	-233.643	-342.651	-127.07	88.63	123.44	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.454	WT901BLE68(801231B9234C)	-3.278	0.329	0.847	56.824	-345.703	-272.644	-55.56	81.25	-166.78	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.454	WT901BLE68(801231B9234C)	-1.619	1.142	0.637	1.099	-348.022	-221.313	-45.19	72.89	-156.73	28.910	-27.146	-33.516	-0.49933	-0.63855	-0.27899	0.51477	17.2	13111	100
2025-5-24 9:9:21.512	WT901BLE68(801231B9234C)	-0.830	1.827	-0.079	49.255	-101.074	-140.015	-42.58	67.64	-154.76	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.512	WT901BLE68(801231B9234C)	-0.986	0.785	-0.146	5.615	192.139	-178.162	-49.92	66.83	-163.21	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.543	WT901BLE68(801231B9234C)	-1.229	0.398	-0.271	88.440	330.811	-180.420	-64.82	67.31	179.63	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.544	WT901BLE68(801231B9234C)	-0.895	0.696	-0.121	137.146	241.821	-136.353	-77.10	66.69	163.77	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.574	WT901BLE68(801231B9234C)	-0.079	0.969	-0.020	148.560	50.537	-78.918	-80.36	65.66	157.37	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.575	WT901BLE68(801231B9234C)	0.624	0.869	-0.265	121.216	-56.274	-33.752	-76.99	65.06	158.42	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.662	WT901BLE68(801231B9234C)	1.044	1.222	-0.507	106.506	-60.059	-29.236	-72.76	64.71	161.11	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.662	WT901BLE68(801231B9234C)	0.913	1.288	-0.607	82.825	-18.372	5.066	-70.24	64.97	162.54	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.663	WT901BLE68(801231B9234C)	0.331	1.157	-0.432	6.775	32.166	61.523	-70.32	66.65	162.28	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.663	WT901BLE68(801231B9234C)	-0.088	0.945	-0.182	-65.674	68.726	124.939	-73.45	69.85	160.51	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.722	WT901BLE68(801231B9234C)	-0.475	1.076	0.014	-127.197	33.997	230.835	-77.53	74.70	159.07	28.910	-27.146	-33.516	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.722	WT901BLE68(801231B9234C)	-1.588	1.109	0.038	-172.913	-39.307	293.701	-75.21	80.89	165.27	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.751	WT901BLE68(801231B9234C)	-3.196	1.396	0.331	-218.201	-19.287	272.278	-54.35	86.75	-169.14	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.751	WT901BLE68(801231B9234C)	-2.796	1.129	1.019	-171.082	67.749	335.571	70.33	87.12	-39.61	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.781	WT901BLE68(801231B9234C)	-3.613	0.642	1.093	-111.694	83.313	302.795	89.65	80.02	-17.22	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.782	WT901BLE68(801231B9234C)	-2.982	0.590	0.987	-97.473	171.753	213.501	98.64	74.90	-5.52	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.811	WT901BLE68(801231B9234C)	-2.402	-0.040	0.870	-61.890	59.692	212.585	100.39	70.20	-1.94	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.811	WT901BLE68(801231B9234C)	-1.693	-0.347	0.742	-52.185	4.150	195.801	98.13	66.23	-3.18	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.872	WT901BLE68(801231B9234C)	-1.137	-0.450	0.512	-54.077	-27.039	172.485	95.02	62.85	-5.54	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.872	WT901BLE68(801231B9234C)	-0.798	-0.531	0.377	-61.401	-18.127	143.860	92.21	60.07	-7.60	34.202	-13.328	-35.966	-0.34558	-0.43701	-0.41263	0.72055	17.2	13111	100
2025-5-24 9:9:21.901	WT901BLE68(801231B9234C)	-0.475	-0.739	0.329	-66.040	17.761	110.840	90.70	57.99	-8.10	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:21.901	WT901BLE68(801231B9234C)	-0.289	-1.025	0.380	-63.843	36.072	91.919	90.16	56.45	-7.55	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:21.932	WT901BLE68(801231B9234C)	-0.077	-1.370	0.430	-64.697	10.620	65.186	89.49	55.47	-7.27	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:21.932	WT901BLE68(801231B9234C)	0.267	-2.009	0.450	-63.110	-25.513	14.648	87.64	55.40	-8.23	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:21.992	WT901BLE68(801231B9234C)	0.192	-1.493	0.248	-52.917	-26.733	-43.030	85.69	56.67	-9.75	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:21.992	WT901BLE68(801231B9234C)	-0.021	-1.222	0.131	-32.959	8.728	-96.924	84.62	59.06	-10.55	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.21	WT901BLE68(801231B9234C)	-0.516	-1.079	0.346	1.587	11.719	-164.185	84.63	62.81	-10.77	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.21	WT901BLE68(801231B9234C)	-1.216	-0.895	0.584	35.583	-14.404	-228.088	84.30	67.81	-12.15	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.54	WT901BLE68(801231B9234C)	-2.121	-0.811	0.714	42.419	-62.927	-270.447	81.03	73.70	-16.97	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.54	WT901BLE68(801231B9234C)	-3.292	-0.819	0.953	35.645	-107.239	-295.288	67.88	79.49	-31.74	34.202	-13.328	-35.966	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.112	WT901BLE68(801231B9234C)	-3.823	-0.680	1.208	26.428	-147.949	-293.030	29.78	83.04	-71.29	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.112	WT901BLE68(801231B9234C)	-3.175	-0.072	1.227	19.897	-236.389	-281.616	-11.66	79.59	-114.07	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.141	WT901BLE68(801231B9234C)	-1.862	0.610	1.184	-25.208	-196.960	-257.996	-27.67	73.53	-130.55	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.141	WT901BLE68(801231B9234C)	-1.560	1.111	0.565	6.104	-31.738	-214.905	-35.78	69.25	-139.11	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.172	WT901BLE68(801231B9234C)	-1.542	1.236	0.073	47.974	215.149	-224.060	-47.10	68.40	-152.23	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.172	WT901BLE68(801231B9234C)	-1.270	0.377	0.168	93.994	273.926	-183.228	-61.97	68.47	-169.65	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.232	WT901BLE68(801231B9234C)	-0.691	0.616	0.146	181.030	161.987	-148.254	-70.80	67.48	177.58	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.232	WT901BLE68(801231B9234C)	0.008	0.948	0.033	192.566	54.321	-97.778	-72.31	66.19	171.99	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.264	WT901BLE68(801231B9234C)	0.521	0.979	-0.143	190.063	0.610	-62.927	-69.96	65.34	170.74	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.264	WT901BLE68(801231B9234C)	0.916	1.019	-0.423	168.457	8.667	-37.354	-67.01	65.01	170.45	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.295	WT901BLE68(801231B9234C)	0.895	1.131	-0.566	143.372	56.702	-12.146	-65.81	65.55	168.93	26.754	-15.092	-40.670	-0.59039	-0.64883	-0.28964	0.38269	17.2	13111	100
2025-5-24 9:9:22.295	WT901BLE68(801231B9234C)	0.464	0.877	-0.467	78.674	104.858	32.471	-67.52	67.34	165.40	26.754	-15.092	-40.670	-0.21280	-0.51373	-0.39871	0.72919	17.2	13111	100
2025-5-24 9:9:22.352	WT901BLE68(801231B9234C)	0.166	0.418	-0.208	28.870	111.877	90.393	-71.69	70.35	160.70	26.754	-15.092	-40.670	-0.21280	-0.51373	-0.39871	0.72919	17.2	13111	100
